Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,418,3,0,0.0,415,428,410,390416,160775237,40967362392,98008044,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,9310,1,20,0.22,9300,9320,9260,2605,24180920,40964000000,4400000,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1964,2,-4,-0.2,1939,1995,1939,30859,60711645,40962792516,20856819,STK
006125,KR7006121008,SK디스커버리우,KOSPI,,30000,2,-150,-0.5,30200,30500,30000,2506,75642200,40753650000,1358455,STK
232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,3500,3,0,0.0,3495,3545,3440,95166,333797245,40304152000,11515472,KSQ
039980,KR7039980008,리노스,KOSDAQ,중견기업부,870,1,9,1.05,861,879,856,60703,52780323,40189544730,46194879,KSQ
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,5390,1,170,3.26,5200,5480,5020,38200,200444380,40186772780,7455802,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1940,1,66,3.52,1876,1950,1876,33347,64163736,40133305740,20687271,KSQ
093240,KR7093240000,형지엘리트,KOSPI,,1288,2,-14,-1.08,1287,1301,1286,16251,20955070,40127379824,31154798,STK
065150,KR7065150005,DSEN,KOSDAQ,중견기업부,320,2,-2,-0.62,322,322,317,14308,4562112,40090369600,125282405,KSQ
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4765,3,0,0.0,4785,4785,4765,1014,4847910,40048872000,8404800,KSQ
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1239,2,-3,-0.24,1242,1250,1239,2996,3716627,39907312788,32209292,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,1431,2,-62,-4.15,1491,1491,1414,58239,84865865,39901408704,27883584,STK
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,2285,2,-35,-1.51,2335,2335,2285,214,494645,39873254570,17450002,KSQ
119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3365,2,-45,-1.32,3410,3410,3350,24510,82426335,39865935680,11847232,KSQ
043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,1103,2,-8,-0.72,1111,1118,1102,31798,35280164,39822656850,36103950,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,3850,1,30,0.79,3850,3870,3800,13395,51384595,39808037500,10339750,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,976,2,-7,-0.71,973,983,968,7590,7397418,39717030704,40693679,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,4020,1,20,0.5,4000,4060,3970,4534,18125895,39714838260,9879313,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,3300,1,20,0.61,3280,3480,3280,56822,191015615,39699000000,12030000,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1586,2,-21,-1.31,1612,1617,1584,15783,25062412,39636176424,24991284,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,336,3,0,0.0,337,337,333,266326,89102166,39575858784,117785294,KSQ
049470,KR7049470008,SGA,KOSDAQ,중견기업부,670,2,-8,-1.18,703,703,670,27644,18726093,39437706830,58862249,KSQ
226360,KR7226360006,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),319,0,0,0.0,0,0,0,0,0,39434949389,123620531,KSQ
163430,KR7163430002,디피코,KONEX,일반기업부,4010,0,0,0.0,0,0,0,0,0,39416507530,9829553,KNX
37550K,KR737550K011,DL이앤씨우,KOSPI,,18640,2,-240,-1.27,18850,18850,18580,835,15546260,39402816400,2113885,STK
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,4085,2,-40,-0.97,4090,4110,4050,7008,28602140,39277099345,9614957,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3920,2,-10,-0.25,4060,4150,3875,59387,237066975,39200000000,10000000,KSQ
016920,KR7016920001,카스,KOSDAQ,중견기업부,1477,2,-15,-1.01,1492,1503,1469,20731,30927608,39130955626,26493538,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,384,2,-5,-1.29,389,389,383,35530,13692265,39113481216,101858024,KSQ
002690,KR7002690006,동일제강,KOSPI,,1926,1,10,0.52,1930,1940,1916,1833,3525891,39098493360,20300360,STK
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,5900,1,40,0.68,5890,5970,5890,6585,39001700,39085924700,6624733,KSQ
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,17000,1,1130,7.12,17000,17000,17000,10,170000,39057568000,2297504,KNX
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,4060,2,-85,-2.05,4145,4145,4060,8227,33625640,39007148320,9607672,KSQ
065500,KR7065500001,오리엔트정공,KOSDAQ,중견기업부,1226,2,-18,-1.45,1241,1244,1209,36892,45084714,38916810112,31742912,KSQ
011090,KR7011090008,에넥스,KOSPI,,647,1,20,3.19,633,659,627,79380,51558569,38814591727,59991641,STK
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2335,2,-35,-1.48,2375,2375,2325,18581,43609560,38813117200,16622320,KSQ
101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),2065,2,-60,-2.82,2125,2160,2050,16171,33796250,38779560120,18779448,KSQ
058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,743,2,-5,-0.67,775,775,734,37417,27764697,38749490278,52152746,KSQ
067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,3150,2,-85,-2.63,3215,3220,3145,32919,104827260,38726100000,12294000,KSQ
005110,KR7005110002,한창,KOSPI,,416,2,-3,-0.72,420,420,413,105461,44035940,38701325312,93032032,STK
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1542,2,-27,-1.72,1556,1598,1525,9257,14407339,38678783214,25083517,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5950,2,-80,-1.33,6030,6060,5900,9632,57741070,38654770000,6496600,KSQ
123840,KR7123840001,한일진공,KOSDAQ,중견기업부,381,3,0,0.0,390,390,375,27728,10580195,38632113744,101396624,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1371,2,-32,-2.28,1404,1409,1366,90529,125066465,38575958616,28137096,KSQ
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,6030,2,-70,-1.15,6100,6100,5980,4399,26464050,38519640000,6388000,KSQ
025620,KR7025620006,제이준코스메틱,KOSPI,,8570,2,-310,-3.49,9120,9310,8500,336737,3005621540,38435130220,4484846,STK
043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),657,2,-12,-1.79,670,683,653,119282,79648464,38367494541,58398013,KSQ
002420,KR7002420008,세기상사,KOSPI,,6900,1,240,3.6,6700,6900,6700,1148,7820230,38356051200,5558848,STK
014910,KR7014910004,성문전자,KOSPI,,1705,2,-24,-1.39,1729,1731,1705,39414,67623339,38295979425,22460985,STK
005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2465,2,-75,-2.95,2540,2540,2445,85843,212610045,38227572495,15508143,KSQ
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1322,2,-29,-2.15,1351,1351,1321,24327,32466406,38191645346,28889293,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,4720,2,-25,-0.53,4765,4775,4700,7040,33412460,38008319200,8052610,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,3415,2,-85,-2.43,3500,3500,3400,20921,71645005,37977665185,11120839,KSQ
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,9970,2,-170,-1.68,10180,10180,9950,9727,97528420,37886000000,3800000,KSQ
044380,KR7044380004,주연테크,KOSPI,,638,2,-9,-1.39,647,647,630,42497,26956456,37769117672,59199244,STK
103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,5240,2,-20,-0.38,5260,5410,5200,36502,193145430,37728000000,7200000,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,637,2,-3,-0.47,642,648,634,8943,5699519,37701624688,59186224,KSQ
001420,KR7001420009,태원물산,KOSPI,,4960,3,0,0.0,4960,4965,4950,456,2263180,37696000000,7600000,STK
225590,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1415,2,-36,-2.48,1451,1451,1411,70551,100956797,37690948895,26636713,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,4610,2,-90,-1.91,4780,4780,4590,5100,23710360,37636722280,8164148,KSQ
013000,KR7013000005,세우글로벌,KOSPI,,1309,2,-4,-0.3,1313,1317,1297,13389,17455233,37574885579,28705031,STK
187790,KR7187790001,나노,KOSDAQ,벤처기업부,1230,2,-9,-0.73,1243,1253,1229,38707,47835303,37538176890,30518843,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),698,2,-13,-1.83,711,715,694,14454,10155881,37513289664,53743968,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,540,2,-27,-4.76,556,559,537,539290,293511449,37470045420,69388973,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,1150,1,10,0.88,1140,1170,1140,31057,35748884,37466243300,32579342,KSQ
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,5200,1,20,0.39,5320,5320,5180,2992,15543430,37440000000,7200000,KSQ
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,2080,2,-30,-1.42,2110,2140,2075,32445,68412355,37336195520,17950094,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,중견기업부,1409,2,-18,-1.26,1427,1427,1398,24082,33922984,36948694514,26223346,KSQ
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,1131,1,1,0.09,1189,1210,1129,728415,844550141,36902325681,32628051,KSQ
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1256,1,6,0.48,1257,1259,1250,6508,8148209,36863600000,29350000,KSQ
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2720,2,-40,-1.45,2755,2775,2710,19082,52235175,36831525440,13541002,KSQ
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,4295,2,-20,-0.46,4305,4315,4250,3049,13082300,36756781800,8558040,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1709,2,-1,-0.06,1710,1710,1693,7355,12543458,36728168561,21491029,KSQ
009140,KR7009140005,경인전자,KOSPI,,23300,2,-400,-1.69,23600,23600,23300,478,11217300,36599570100,1570797,STK
192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3405,2,-195,-5.42,3595,3595,3360,101852,351912760,36560588220,10737324,KSQ
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,520,3,0,0.0,535,535,518,19537,10261155,36186200440,69588847,KSQ
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,1089,2,-8,-0.73,1097,1099,1082,32801,35699218,36125993772,33173548,KSQ
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4935,2,-25,-0.5,5000,5000,4915,710,3520125,36076330500,7310300,KSQ
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,868,2,-24,-2.69,892,911,868,196125,173048533,36074119060,41560045,KSQ
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,940,2,-31,-3.19,967,967,925,118728,112592256,36054183160,38355514,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1933,1,22,1.15,1911,1940,1900,53918,103424208,35771686271,18505787,KSQ
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,6310,2,-60,-0.94,6370,6370,6250,1189,7494000,35762921980,5667658,KSQ
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,3695,2,-20,-0.54,3715,3715,3665,4435,16398225,35745141790,9673922,KSQ
152550,KR7152550000,한국ANKOR유전,KOSPI,,509,2,-1,-0.2,513,518,509,1100224,563508305,35640180000,70020000,STK
079650,KR7079650008,서산,KOSDAQ,중견기업부,1782,2,-17,-0.94,1799,1801,1755,4836,8601068,35640000000,20000000,KSQ
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1899,1,19,1.01,1880,1901,1871,17866,33794704,35556729777,18723923,KSQ
138360,KR7138360003,협진,KOSDAQ,중견기업부,1027,2,-19,-1.82,1066,1070,1027,61376,64044141,35546507568,34611984,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4125,2,-40,-0.96,4170,4185,4125,14483,60118760,35518671375,8610587,KSQ
117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),945,0,0,0.0,0,0,0,0,0,35484801030,37550054,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2720,2,-40,-1.45,2910,3010,2660,72359,205585240,35244429920,12957511,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,602,2,-5,-0.82,607,607,593,62629,37603864,34937257824,58035312,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,2135,1,20,0.95,2130,2140,2115,2546,5413325,34874537530,16334678,KSQ
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2970,2,-205,-6.46,3130,3130,2910,78933,237275615,34760051370,11703721,KSQ
000215,KR7000211003,DL우,KOSPI,,20600,2,-200,-0.96,20900,20950,20600,6480,133628850,34733969000,1686115,STK
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9800,3,0,0.0,9780,9820,9780,678,6640520,34319600000,3502000,KSQ
002820,KR7002820009,SUN&L,KOSPI,,2720,2,-70,-2.51,2760,2760,2700,1104,2987445,34293730080,12607989,STK
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3880,1,20,0.52,3895,3895,3855,1853,7191155,34293570120,8838549,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3670,2,-5,-0.14,3635,3715,3630,5873,21415230,34223227100,9325130,KSQ
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1453,2,-14,-0.95,1452,1464,1447,12501,18155432,34220378902,23551534,KSQ
014100,KR7014100002,메디앙스,KOSDAQ,투자주의환기종목(소속부없음),2890,2,-30,-1.03,2920,2930,2890,674,1963050,34102000000,11800000,KSQ
038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
008600,KR7008600009,윌비스,KOSPI,,505,1,4,0.8,513,513,501,20869,10546677,33954199695,67236039,STK
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,2130,2,-35,-1.62,2170,2175,2110,35723,76663160,33916111410,15923057,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,2045,2,-5,-0.24,2060,2070,2025,13930,28598080,33883989460,16569188,KSQ
003475,KR7003471000,유안타증권우,KOSPI,,2610,2,-25,-0.95,2640,2655,2610,133,347820,33700873320,12912212,STK
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3455,1,90,2.67,3380,3460,3345,30374,103389410,33619188450,9730590,KSQ
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1449,2,-6,-0.41,1470,1470,1425,21286,30585210,33616800000,23200000,KSQ
002870,KR7002870004,신풍,KOSPI,,960,2,-2,-0.21,962,962,951,11912,11403662,33560352000,34958700,STK
009310,KR7009310004,참엔지니어링,KOSPI,,564,2,-12,-2.08,576,578,551,86420,48679773,33201224316,58867419,STK
015020,KR7015020001,이스타코,KOSPI,,772,2,-8,-1.03,771,779,769,14749,11393122,33081435200,42851600,STK
019685,KR7019681006,대교우B,KOSPI,,1702,2,-1,-0.06,1703,1716,1681,19873,33723505,33064736980,19426990,STK
001210,KR7001210004,금호전기,KOSPI,,901,2,-18,-1.96,919,919,901,42248,38363561,33059919975,36692475,STK
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),775,2,-62,-7.41,837,837,760,301541,240473584,33019345425,42605607,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,5620,1,695,14.11,5660,5660,5620,2,11280,32983173040,5868892,KNX
137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,418,3,0,0.0,418,424,404,77388,31982208,32738174656,78320992,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,3375,1,130,4.01,3695,3695,3300,581,1982255,32643661500,9672196,KNX
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,8150,2,-250,-2.98,8400,8400,8080,4744,39102150,32600000000,4000000,KSQ
072520,KR7072520000,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),570,2,-10,-1.72,582,600,570,66203,38250294,32583020580,57163194,KSQ
058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2595,1,5,0.19,2595,2610,2590,19118,49643595,32440032720,12500976,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,6600,1,800,13.79,6600,6600,6600,2,13200,32151636000,4871460,KNX
169670,KR7169670007,코스텍시스템,KONEX,일반기업부,10790,0,0,0.0,0,0,0,0,0,32097407190,2868401,KNX
003680,KR7003680006,한성기업,KOSPI,,5140,1,10,0.19,5130,5160,5110,2444,12537890,31916907100,6209515,STK
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1913,2,-36,-1.85,1949,1949,1913,3132,6034561,31911560286,16681422,KSQ
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,1143,2,-6,-0.52,1149,1149,1141,5052,5779961,31874898150,27887050,KSQ
111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),198,0,0,0.0,0,0,0,0,0,31672044756,159959822,KSQ
403360,KR7403360001,라피치,KONEX,일반기업부,10900,1,900,9.0,10990,10990,10900,2,21890,31653600000,2904000,KNX
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),369,1,67,22.19,370,388,334,27364387,9954272164,31616658000,85682000,KSQ
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1950,2,-11,-0.56,1961,1968,1950,15383,30078580,31616500500,16213590,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,756,2,-14,-1.82,762,769,752,12027,9094191,31604062140,41804315,KSQ
148780,KR7148780000,비플라이소프트,KOSDAQ,기술성장기업부,1003,2,-21,-2.05,1024,1035,992,21169,21293022,31540062175,31445725,KSQ
456190,KR7456190008,큐라켐,KONEX,일반기업부,17920,0,0,0.0,0,0,0,0,0,31436805120,1754286,KNX
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3435,2,-125,-3.51,3560,3565,3435,14306,49562255,31397425140,9140444,KSQ
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,5210,2,-20,-0.38,5230,5230,5150,6813,35385860,31353722690,6017989,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,11000,3,0,0.0,9900,11000,9900,7,70400,31350000000,2850000,KNX
204210,KR7204210009,모두투어리츠,KOSPI,,4000,3,0,0.0,4165,4165,4000,6093,24567810,31307260000,7826815,STK
223310,KR7223310004,커머스마이너,KOSDAQ,중견기업부,1983,2,-17,-0.85,1990,2000,1925,31505,61617490,31193325693,15730371,KSQ
025890,KR7025890005,한국주강,KOSPI,,2755,2,-35,-1.25,2790,2790,2755,3011,8357480,31157008545,11309259,STK
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,465,1,2,0.43,470,470,462,9140,4257695,30866331720,66379208,KSQ
001465,KR7001461003,BYC우,KOSPI,,143300,1,600,0.42,143300,143300,143300,11,1576300,30864670500,215385,STK
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,3845,1,20,0.52,3830,3845,3825,7207,27619315,30700433260,7984508,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1494,2,-1,-0.07,1495,1497,1480,10640,15780991,30616559928,20493012,STK
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2125,1,15,0.71,2115,2195,2115,17214,36728530,30523806000,14364144,KSQ
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,924,2,-4,-0.43,928,933,921,9229,8541743,30492406560,33000440,KSQ
003495,KR7003491008,대한항공우,KOSPI,,27450,1,50,0.18,27400,27700,27400,807,22188100,30491295300,1110794,STK
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2700,1,15,0.56,2705,2730,2655,14807,39869800,30447033300,11276679,KSQ
199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,7100,1,30,0.42,7120,7120,7100,2,14220,30307152300,4268613,KNX
323230,KR7323230003,엠에프엠코리아,KOSDAQ,중견기업부,1000,1,4,0.4,976,1027,976,155344,155325332,30271660000,30271660,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,37450,3,0,0.0,37450,37450,36850,88,3281150,30169832350,805603,STK
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,4245,1,65,1.56,4300,4300,4225,4043,17185125,30151144035,7102743,KSQ
001770,KR7001770007,SHD,KOSPI,,24750,2,-400,-1.59,25100,25100,24600,1376,34250400,30068230500,1214878,STK
206950,KR7206950008,볼빅,KONEX,일반기업부,2135,0,0,0.0,0,0,0,0,0,30054960775,14077265,KNX
290660,KR7290660000,네오펙트,KOSDAQ,기술성장기업부,1295,2,-35,-2.63,1330,1348,1290,37798,49773918,29797406100,23009580,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1413,2,-17,-1.19,1430,1430,1413,20063,28463280,29737244871,21045467,KSQ
321820,KR7321820003,와이더플래닛,KOSDAQ,기술성장기업부,4295,2,-10,-0.23,4290,4305,4230,2095,8948300,29671071190,6908282,KSQ
088790,KR7088790001,진도,KOSPI,,2375,2,-25,-1.04,2400,2400,2370,13990,33372170,29563392000,12447744,STK
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9880,2,-100,-1.0,9980,9980,9880,182,1803530,29504644000,2986300,STK
900120,KYG2114A1094,씨케이에이치,KOSDAQ,외국기업(소속부없음),149,2,-5,-3.25,156,158,149,761278,115643988,29459832851,197716999,KSQ
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,3505,2,-15,-0.43,3540,3555,3500,2548,8972320,29456020000,8404000,KSQ
054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5820,1,20,0.34,5850,5880,5770,9226,53541460,29449200000,5060000,KSQ
023790,KR7023790009,동일철강,KOSDAQ,중견기업부,1838,2,-26,-1.39,1864,1864,1831,7919,14574697,29379411748,15984446,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,9110,1,170,1.9,8940,9190,8920,7074,63901130,29053302260,3189166,KSQ
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2425,2,-55,-2.22,2480,2480,2390,9730,23603870,29022497000,11968040,KSQ
